user_id;transaction_date;transaction_amount
101131;2024-01-03;493.67
101057;2024-01-19;378.07
101386;2024-01-16;407.2
100906;2024-01-29;119.41
100978;2024-01-04;286.67
101234;2024-01-17;408.06
101413;2024-01-27;399.68
100665;2024-01-26;418.38
100998;2024-01-01;319.29
100874;2024-01-16;487.38
100748;2024-01-18;254.16
101094;2024-01-24;114.96
101226;2024-01-20;98.82
100514;2024-01-04;473.46
101058;2024-01-26;52.06
101027;2024-01-10;19.42
101224;2024-01-24;72.24
100647;2024-01-12;35.69
101396;2024-01-30;66.83
101318;2024-01-20;372.81
101353;2024-01-02;74.58
101014;2024-01-08;409.56
101457;2024-01-02;154.24
100782;2024-01-11;172.27
101487;2024-01-14;375.74
100632;2024-01-11;256.06
101488;2024-01-07;498.85
101003;2024-01-09;192.94
100820;2024-01-18;263.37
100865;2024-01-15;243.16
101317;2024-01-29;109.38
101134;2024-01-20;248.61
101008;2024-01-02;249.82
100663;2024-01-17;236.18
101382;2024-01-11;203.19
101068;2024-01-28;254.21
101051;2024-01-06;64.36
101300;2024-01-12;266.85
101114;2024-01-22;372.12
100804;2024-01-03;263.66
100695;2024-01-01;32.84
101362;2024-01-08;497.55
101329;2024-01-21;277.01
101193;2024-01-21;13.45
101352;2024-01-17;444.83
100693;2024-01-02;25.01
100666;2024-01-08;234.83
101107;2024-01-23;222.32
100910;2024-01-02;465.83
100828;2024-01-17;264.57
100963;2024-01-25;214.58
101069;2024-01-30;397.23
100678;2024-01-01;56.66
101341;2024-01-03;458.94
100679;2024-01-05;349.02
100964;2024-01-01;120.95
100788;2024-01-04;378.25
100929;2024-01-13;465.39
101405;2024-01-18;459.24
101167;2024-01-25;55.92
100567;2024-01-14;299.33
101074;2024-01-18;55.98
100638;2024-01-23;446.12
100918;2024-01-17;389.78
100627;2024-01-30;182.31
101255;2024-01-03;142.99
101072;2024-01-06;79.57
100573;2024-01-18;195.54
100692;2024-01-04;63.97
101333;2024-01-30;71.85
100996;2024-01-18;17.46
101011;2024-01-19;170.45
100513;2024-01-07;436.46
101257;2024-01-26;454.43
101220;2024-01-23;356.05
100735;2024-01-21;219.03
101332;2024-01-29;295.14
100605;2024-01-21;41.88
100544;2024-01-01;216.1
101243;2024-01-17;43.09
101089;2024-01-10;333.77
101367;2024-01-15;75.28
101424;2024-01-11;54.82
100603;2024-01-04;290.47
100873;2024-01-16;237.64
101204;2024-01-25;298.7
100600;2024-01-21;472.82
101327;2024-01-20;488.4
100568;2024-01-15;321.36
101359;2024-01-21;389.95
101283;2024-01-07;314.06
101063;2024-01-19;28.17
100535;2024-01-19;426.2
101452;2024-01-04;41.83
101295;2024-01-13;13.15
101045;2024-01-08;123.93
101223;2024-01-20;435.14
100863;2024-01-08;325.44
101049;2024-01-20;408.59
100686;2024-01-19;285.54
101409;2024-01-27;23.54
100939;2024-01-27;170.93
101163;2024-01-03;375.03
100843;2024-01-26;261.04
100930;2024-01-18;116.64
100540;2024-01-16;171.01
100965;2024-01-30;111.03
100625;2024-01-20;134.26
101330;2024-01-10;356.16
100615;2024-01-27;241.26
100641;2024-01-16;146.21
100909;2024-01-19;461.66
100867;2024-01-03;441.6
101118;2024-01-08;23.32
100587;2024-01-29;388.08
101007;2024-01-17;205.87
101291;2024-01-20;457.16
100706;2024-01-04;254.76
101360;2024-01-19;317.08
100895;2024-01-29;194.73
101447;2024-01-30;456.44
100880;2024-01-04;220.12
100830;2024-01-26;33.95
101354;2024-01-12;433.87
101290;2024-01-24;452.54
101478;2024-01-03;479.52
100731;2024-01-09;437.85
100642;2024-01-26;210.13
101032;2024-01-17;421.06
100952;2024-01-29;367.68
101260;2024-01-23;469.84
100760;2024-01-23;56.62
100823;2024-01-24;318.25
100763;2024-01-30;360.36
100855;2024-01-30;295.01
101485;2024-01-13;82.83
101164;2024-01-09;237.73
100744;2024-01-30;298.81
101293;2024-01-04;60.12
100986;2024-01-29;168.22
101023;2024-01-24;426.03
101346;2024-01-28;209.28
100657;2024-01-27;402.45
101041;2024-01-04;42.44
100537;2024-01-15;193.56
101262;2024-01-21;204.83
100831;2024-01-14;367.52
101081;2024-01-23;147.89
101448;2024-01-08;90.39
101207;2024-01-12;176.15
100526;2024-01-27;33.35
100945;2024-01-01;201.75
101472;2024-01-21;76.47
100783;2024-01-04;205.12
100703;2024-01-04;438.74
101241;2024-01-27;214.26
100512;2024-01-11;15.81
100994;2024-01-22;221.24
100584;2024-01-16;10.82
101270;2024-01-21;262.18
101231;2024-01-13;219.91
100517;2024-01-17;248.59
101005;2024-01-17;56.44
100737;2024-01-28;169.78
100582;2024-01-03;348.58
101470;2024-01-30;288.94
101137;2024-01-02;111.49
100683;2024-01-29;480.61
100774;2024-01-27;462.34
100884;2024-01-05;392.48
101066;2024-01-17;458.68
100980;2024-01-13;78.17
100503;2024-01-29;107.35
100660;2024-01-03;336.86
101417;2024-01-01;307.73
101018;2024-01-21;328.82
101410;2024-01-04;172.06
101043;2024-01-03;380.92
100721;2024-01-27;435.74
101006;2024-01-17;172.4
100759;2024-01-17;186.01
100947;2024-01-02;340.72
100931;2024-01-12;373.52
101314;2024-01-15;245.65
100747;2024-01-21;149.73
100728;2024-01-28;328.77
100888;2024-01-14;183.23
101258;2024-01-15;479.58
100887;2024-01-14;180.09
100521;2024-01-26;317.21
101138;2024-01-26;148.29
100789;2024-01-27;433.93
101482;2024-01-02;124.33
101217;2024-01-20;394.5
100995;2024-01-23;104.0
101185;2024-01-08;321.41
100606;2024-01-07;238.21
100842;2024-01-25;71.61
101188;2024-01-08;337.02
101384;2024-01-24;20.68
100645;2024-01-30;404.48
100576;2024-01-06;171.87
100684;2024-01-03;114.84
101323;2024-01-29;308.08
100676;2024-01-14;465.97
100685;2024-01-06;130.06
101240;2024-01-20;486.4
101095;2024-01-01;133.84
100795;2024-01-08;430.25
100594;2024-01-21;193.51
101060;2024-01-08;273.72
101067;2024-01-26;308.58
101087;2024-01-10;154.65
101024;2024-01-01;437.71
101256;2024-01-25;468.53
100528;2024-01-19;358.33
101355;2024-01-21;367.5
101387;2024-01-15;314.57
101498;2024-01-07;412.16
100896;2024-01-05;77.29
101313;2024-01-25;143.22
101076;2024-01-27;68.89
100750;2024-01-08;346.72
101278;2024-01-12;186.6
100533;2024-01-25;313.99
101002;2024-01-07;482.61
100646;2024-01-10;111.0
101440;2024-01-14;57.22
101343;2024-01-12;195.02
101122;2024-01-09;386.42
101455;2024-01-12;53.87
101036;2024-01-15;86.29
101136;2024-01-25;140.62
100808;2024-01-05;393.31
100714;2024-01-17;46.39
100553;2024-01-12;349.84
100595;2024-01-09;16.0
100708;2024-01-27;445.84
101385;2024-01-24;156.36
100970;2024-01-25;386.59
101304;2024-01-28;379.25
101098;2024-01-07;437.63
101259;2024-01-02;492.12
100705;2024-01-07;229.53
100940;2024-01-17;493.45
100549;2024-01-21;224.63
101142;2024-01-01;384.9
100569;2024-01-11;413.28
101299;2024-01-14;426.18
101336;2024-01-06;138.14
100796;2024-01-01;162.63
101055;2024-01-19;47.34
101208;2024-01-03;171.85
100858;2024-01-05;126.0
100630;2024-01-02;44.64
100752;2024-01-07;186.86
100802;2024-01-12;92.78
101305;2024-01-08;160.15
101001;2024-01-16;370.82
101394;2024-01-16;479.56
101206;2024-01-12;467.38
100809;2024-01-13;308.08
100564;2024-01-17;349.66
100720;2024-01-21;487.65
100857;2024-01-13;353.85
100566;2024-01-24;243.26
101391;2024-01-12;355.03
101301;2024-01-12;130.85
101203;2024-01-29;377.51
100844;2024-01-30;100.6
100933;2024-01-04;436.23
101078;2024-01-08;213.01
100898;2024-01-08;134.03
100791;2024-01-27;102.69
101101;2024-01-30;339.62
101200;2024-01-19;142.02
101275;2024-01-12;489.02
101046;2024-01-20;10.92
100984;2024-01-03;15.78
100716;2024-01-24;96.97
100792;2024-01-24;440.04
101026;2024-01-22;184.16
100827;2024-01-07;204.44
101425;2024-01-18;273.1
100651;2024-01-04;153.78
101444;2024-01-12;257.67
100664;2024-01-03;30.35
100881;2024-01-02;57.85
100960;2024-01-17;95.93
100656;2024-01-19;420.19
100653;2024-01-27;289.55
100661;2024-01-16;171.28
100834;2024-01-17;10.44
101363;2024-01-20;148.03
100779;2024-01-18;180.45
101166;2024-01-29;79.29
100921;2024-01-30;422.41
101374;2024-01-24;348.31
101368;2024-01-03;362.03
100837;2024-01-22;298.9
101088;2024-01-24;92.66
100575;2024-01-07;82.58
101380;2024-01-24;109.17
100577;2024-01-23;498.38
101366;2024-01-18;15.43
100860;2024-01-22;421.33
101199;2024-01-25;473.0
101064;2024-01-21;292.55
100798;2024-01-16;98.88
101252;2024-01-27;297.9
100853;2024-01-29;386.66
101375;2024-01-01;237.52
100697;2024-01-03;153.0
100525;2024-01-18;195.07
101034;2024-01-04;338.55
100810;2024-01-04;423.64
101439;2024-01-19;416.0
100675;2024-01-02;471.48
101212;2024-01-10;419.78
101177;2024-01-01;289.95
101135;2024-01-18;179.02
101157;2024-01-25;219.09
100806;2024-01-04;344.16
100583;2024-01-03;223.64
100572;2024-01-20;73.18
101244;2024-01-08;169.36
101468;2024-01-20;497.8
100586;2024-01-24;408.03
100911;2024-01-03;182.64
101454;2024-01-14;123.65
100550;2024-01-08;277.45
101484;2024-01-03;53.63
101477;2024-01-15;425.32
100958;2024-01-20;253.65
100932;2024-01-07;286.38
100719;2024-01-07;393.64
100723;2024-01-25;371.09
101483;2024-01-07;410.41
101311;2024-01-29;472.48
100877;2024-01-14;308.96
100690;2024-01-09;163.21
101232;2024-01-04;380.34
100563;2024-01-29;361.06
101315;2024-01-23;267.55
101441;2024-01-16;305.91
100602;2024-01-18;324.63
101292;2024-01-16;247.46
101369;2024-01-03;56.26
101389;2024-01-01;46.56
100866;2024-01-13;351.12
101365;2024-01-24;480.15
100571;2024-01-25;118.82
101013;2024-01-25;251.78
100797;2024-01-03;394.29
101465;2024-01-19;409.47
100988;2024-01-01;206.36
100800;2024-01-05;228.72
100555;2024-01-30;143.02
100618;2024-01-06;318.59
100999;2024-01-09;166.96
100920;2024-01-23;495.96
100713;2024-01-19;205.62
101004;2024-01-15;78.43
101427;2024-01-14;232.09
100588;2024-01-30;46.23
101183;2024-01-08;50.56
101296;2024-01-16;100.37
100507;2024-01-22;351.7
101414;2024-01-30;461.69
100731;2024-01-30;440.27
100910;2024-01-30;261.0
100818;2024-01-25;351.24
100807;2024-01-02;434.68
100851;2024-01-06;278.16
101167;2024-01-23;181.65
100994;2024-01-14;134.0
100739;2024-01-29;240.76
100619;2024-01-25;79.51
100915;2024-01-09;333.32
100960;2024-01-14;190.59
101081;2024-01-27;377.88
101252;2024-01-04;101.75
101365;2024-01-11;145.35
101037;2024-01-29;21.59
101361;2024-01-25;59.03
100564;2024-01-20;307.6
101079;2024-01-24;159.25
101146;2024-01-11;64.5
100674;2024-01-24;145.01
100939;2024-01-21;337.46
101111;2024-01-30;226.2
101491;2024-01-24;156.51
101182;2024-01-17;282.15
101030;2024-01-17;351.56
100522;2024-01-29;428.97
101060;2024-01-20;208.85
100838;2024-01-25;326.18
100586;2024-01-13;87.89
100773;2024-01-26;130.3
100924;2024-01-12;131.59
100707;2024-01-30;188.18
101279;2024-01-07;208.57
100962;2024-01-18;238.54
101212;2024-01-25;156.6
101104;2024-01-30;373.21
100637;2024-01-10;216.64
101467;2024-01-05;261.22
101196;2024-01-04;463.18
100663;2024-01-17;348.32
101433;2024-01-10;87.39
100815;2024-01-18;183.81
100628;2024-01-03;10.86
100587;2024-01-21;38.08
100718;2024-01-18;257.29
101158;2024-01-13;227.61
101276;2024-01-29;261.0
100735;2024-01-01;416.83
101116;2024-01-23;330.89
100711;2024-01-17;323.34
101395;2024-01-27;96.25
101275;2024-01-20;336.28
101221;2024-01-04;48.78
101129;2024-01-10;20.84
101175;2024-01-06;233.89
100872;2024-01-09;113.48
101077;2024-01-05;344.48
100845;2024-01-01;220.39
100671;2024-01-17;191.82
100796;2024-01-29;336.28
101109;2024-01-18;200.62
101058;2024-01-07;194.35
101437;2024-01-11;451.77
100964;2024-01-21;357.39
100609;2024-01-16;412.2
101211;2024-01-17;486.39
101463;2024-01-22;456.39
100662;2024-01-26;258.13
101133;2024-01-06;309.04
100803;2024-01-06;397.28
101376;2024-01-29;285.15
101239;2024-01-13;15.34
101285;2024-01-09;191.48
100912;2024-01-10;125.37
101324;2024-01-02;150.01
100563;2024-01-16;441.33
101083;2024-01-02;343.17
100944;2024-01-28;437.68
100549;2024-01-12;465.21
100927;2024-01-20;160.77
101298;2024-01-27;182.02
101029;2024-01-17;353.14
100847;2024-01-09;291.85
100594;2024-01-09;206.86
101273;2024-01-14;406.0
100917;2024-01-05;77.3
100725;2024-01-24;116.24
100972;2024-01-09;290.43
100909;2024-01-13;190.8
100902;2024-01-03;197.35
100536;2024-01-17;485.1
100931;2024-01-01;113.28
101362;2024-01-29;444.89
100737;2024-01-04;435.73
100978;2024-01-23;67.52
100679;2024-01-11;351.43
101305;2024-01-21;349.97
101163;2024-01-18;212.14
100597;2024-01-27;37.97
101286;2024-01-22;74.86
101342;2024-01-04;207.94
100729;2024-01-12;468.47
101405;2024-01-05;17.5
100772;2024-01-06;261.78
100501;2024-01-06;411.27
100767;2024-01-01;96.39
100591;2024-01-03;474.84
101253;2024-01-07;456.07
100557;2024-01-20;498.98
101069;2024-01-23;206.34
101172;2024-01-29;112.35
100763;2024-01-20;327.71
100768;2024-01-29;132.95
101174;2024-01-16;122.71
100683;2024-01-23;369.0
100687;2024-01-03;345.0
101388;2024-01-01;199.71
101102;2024-01-16;34.15
101496;2024-01-12;424.2
101134;2024-01-08;475.41
101150;2024-01-01;102.77
101418;2024-01-10;456.2
101001;2024-01-20;60.35
101256;2024-01-01;388.89
101230;2024-01-04;157.93
100997;2024-01-08;193.99
101263;2024-01-16;434.75
100784;2024-01-29;49.8
100905;2024-01-09;122.02
101427;2024-01-11;58.57
100771;2024-01-20;451.55
100867;2024-01-03;213.68
101041;2024-01-19;29.93
100888;2024-01-21;441.36
101031;2024-01-03;50.2
101245;2024-01-14;251.66
101238;2024-01-24;324.46
100627;2024-01-13;96.13
101457;2024-01-02;263.28
100576;2024-01-23;131.68
101052;2024-01-11;217.34
101415;2024-01-15;296.25
100816;2024-01-19;268.92
101358;2024-01-19;418.81
100643;2024-01-23;249.03
100966;2024-01-17;413.46
101247;2024-01-22;36.57
101128;2024-01-26;268.2
101011;2024-01-20;446.65
101489;2024-01-28;297.16
101272;2024-01-27;199.15
100571;2024-01-09;229.02
100781;2024-01-21;343.31
100629;2024-01-23;80.14
101304;2024-01-02;202.3
100809;2024-01-04;398.99
100636;2024-01-01;249.57
100740;2024-01-11;112.81
100971;2024-01-15;312.32
100792;2024-01-05;252.9
101464;2024-01-28;139.13
101498;2024-01-06;216.95
101494;2024-01-06;415.38
100516;2024-01-27;342.7
100913;2024-01-20;299.94
100532;2024-01-09;232.39
101045;2024-01-27;315.25
101043;2024-01-04;262.01
101374;2024-01-24;259.59
100757;2024-01-27;107.81
100546;2024-01-14;97.97
100862;2024-01-09;193.43
100604;2024-01-16;241.78
101226;2024-01-21;92.2
101443;2024-01-14;436.46
101026;2024-01-22;147.82
101090;2024-01-16;481.72
100574;2024-01-22;491.36
101261;2024-01-26;242.94
101132;2024-01-04;41.41
101143;2024-01-03;97.47
101202;2024-01-28;266.33
100969;2024-01-03;450.01
101120;2024-01-03;100.0
100755;2024-01-11;468.73
100646;2024-01-28;195.05
100631;2024-01-19;257.71
100835;2024-01-12;38.1
100515;2024-01-07;109.69
101486;2024-01-23;367.8
100965;2024-01-26;228.46
101390;2024-01-11;73.45
101161;2024-01-09;126.18
100898;2024-01-19;124.77
101249;2024-01-30;252.73
100925;2024-01-06;251.75
100654;2024-01-20;244.5
100713;2024-01-21;183.17
101472;2024-01-04;83.79
101072;2024-01-23;419.42
101063;2024-01-01;300.48
101465;2024-01-17;393.66
101009;2024-01-05;49.7
100708;2024-01-08;169.35
100540;2024-01-01;405.75
100801;2024-01-25;431.49
101204;2024-01-11;303.28
101294;2024-01-28;457.01
101008;2024-01-27;358.5
101283;2024-01-05;403.36
100823;2024-01-14;436.06
100850;2024-01-16;441.88
100887;2024-01-06;453.72
100860;2024-01-14;114.12
101191;2024-01-01;401.96
101454;2024-01-13;479.12
101184;2024-01-06;417.37
100870;2024-01-06;342.37
101468;2024-01-17;212.28
100742;2024-01-10;446.11
100828;2024-01-14;291.61
100776;2024-01-19;279.61
101089;2024-01-17;256.6
100973;2024-01-02;408.33
101420;2024-01-29;161.42
101260;2024-01-19;189.38
101364;2024-01-29;458.99
100685;2024-01-30;41.48
101262;2024-01-17;228.78
101105;2024-01-22;486.09
100977;2024-01-23;105.85
101074;2024-01-25;257.79
101166;2024-01-02;34.88
100819;2024-01-12;56.25
100814;2024-01-13;40.74
100672;2024-01-06;58.62
101310;2024-01-23;492.64
100702;2024-01-10;274.17
101192;2024-01-12;456.91
101232;2024-01-22;167.61
100954;2024-01-01;319.45
100511;2024-01-15;249.72
100585;2024-01-28;238.72
100753;2024-01-22;447.18
100568;2024-01-10;57.59
100946;2024-01-07;167.51
100897;2024-01-29;150.18
101051;2024-01-06;273.48
100885;2024-01-02;312.54
101108;2024-01-18;252.49
100736;2024-01-02;202.27
101087;2024-01-03;220.14
101399;2024-01-11;217.14
101034;2024-01-04;442.51
101020;2024-01-04;366.47
101293;2024-01-20;199.23
101205;2024-01-03;483.47
100686;2024-01-13;472.05
100868;2024-01-08;363.12
100645;2024-01-26;461.2
100891;2024-01-26;439.34
101277;2024-01-07;430.5
100843;2024-01-10;126.15
101391;2024-01-02;466.11
101343;2024-01-25;482.95
101114;2024-01-19;399.59
101341;2024-01-10;105.86
100720;2024-01-15;163.65
100667;2024-01-19;332.26
100612;2024-01-01;251.85
101382;2024-01-06;192.65
100572;2024-01-09;188.13
101122;2024-01-11;316.65
101136;2024-01-16;457.27
101268;2024-01-19;360.98
100525;2024-01-12;288.44
101106;2024-01-12;349.12
101488;2024-01-11;118.9
100657;2024-01-16;190.03
100719;2024-01-21;180.94
100746;2024-01-08;197.06
100985;2024-01-12;130.69
100537;2024-01-03;418.83
100543;2024-01-27;489.45
101406;2024-01-07;299.26
100751;2024-01-12;345.25
100661;2024-01-09;169.99
101452;2024-01-07;205.68
100999;2024-01-23;18.34
101032;2024-01-15;143.08
100510;2024-01-18;192.71
101115;2024-01-04;335.94
101243;2024-01-16;303.03
100857;2024-01-28;103.94
100980;2024-01-04;352.84
101138;2024-01-02;157.33
101177;2024-01-02;197.38
101004;2024-01-22;460.53
100958;2024-01-12;194.46
101303;2024-01-10;146.72
101047;2024-01-25;278.91
100943;2024-01-01;450.77
101403;2024-01-08;105.57
101270;2024-01-08;457.59
100821;2024-01-20;45.34
100953;2024-01-15;143.72
101462;2024-01-01;132.44
101428;2024-01-28;65.91
101170;2024-01-24;420.91
100555;2024-01-25;395.38
100841;2024-01-29;322.91
100656;2024-01-02;293.93
100579;2024-01-26;309.66
100697;2024-01-12;422.17
101151;2024-01-22;199.38
100825;2024-01-23;315.82
100754;2024-01-18;112.09
100919;2024-01-11;199.51
101066;2024-01-19;405.69
101160;2024-01-07;388.06
101091;2024-01-13;116.26
101384;2024-01-14;486.68
101337;2024-01-09;48.27
101476;2024-01-02;153.13
100908;2024-01-30;474.32
101207;2024-01-16;335.01
101119;2024-01-26;84.44
100680;2024-01-23;461.87
101424;2024-01-11;298.61
101224;2024-01-29;111.16
101492;2024-01-06;59.79
100527;2024-01-21;344.81
101375;2024-01-08;337.22
101095;2024-01-11;132.35
101323;2024-01-13;275.07
101112;2024-01-07;404.03
101470;2024-01-28;287.71
101180;2024-01-29;209.35
101394;2024-01-24;147.58
101423;2024-01-28;399.51
100681;2024-01-29;250.85
101244;2024-01-12;89.85
100758;2024-01-06;170.25
100533;2024-01-23;171.66
100895;2024-01-28;265.2
101312;2024-01-22;388.03
101139;2024-01-06;285.73
101006;2024-01-03;397.76
100881;2024-01-04;90.78
100544;2024-01-24;213.71
101449;2024-01-12;61.92
100641;2024-01-22;57.02
100562;2024-01-13;223.59
101076;2024-01-02;321.51
101484;2024-01-03;332.22
100529;2024-01-12;64.82
100622;2024-01-12;79.44
100573;2024-01-13;149.79
100638;2024-01-10;294.06
100705;2024-01-02;228.48
100982;2024-01-10;99.68
100634;2024-01-12;98.19
100808;2024-01-24;86.57
100797;2024-01-25;11.34
101035;2024-01-29;100.95
101439;2024-01-26;115.3
101316;2024-01-26;156.8
100534;2024-01-02;261.91
100836;2024-01-15;56.24
100859;2024-01-13;61.72
101326;2024-01-29;238.22
101288;2024-01-04;356.13
101351;2024-01-20;346.65
101345;2024-01-18;61.9
101064;2024-01-02;256.35
100935;2024-01-24;95.49
100929;2024-01-04;197.04
100584;2024-01-25;351.6
100655;2024-01-23;395.92
100780;2024-01-08;115.58
100942;2024-01-23;450.0
101266;2024-01-16;142.3
101393;2024-01-12;494.34
100556;2024-01-23;418.23
101137;2024-01-05;470.5
101214;2024-01-08;471.58
101334;2024-01-19;271.33
100764;2024-01-08;70.09
101135;2024-01-19;359.98
101348;2024-01-03;323.36
100599;2024-01-11;241.31
101346;2024-01-19;447.15
100988;2024-01-16;426.41
100760;2024-01-26;28.22
101387;2024-01-12;165.93
100951;2024-01-27;245.31
101332;2024-01-17;441.26
101377;2024-01-01;290.99
100696;2024-01-26;493.14
101131;2024-01-03;172.72
100528;2024-01-09;70.1
100558;2024-01-02;158.9
101086;2024-01-28;66.42
100787;2024-01-01;357.89
101441;2024-01-12;402.81
100987;2024-01-12;428.47
101206;2024-01-05;11.63
100523;2024-01-16;149.83
101002;2024-01-29;31.81
101156;2024-01-21;338.71
101042;2024-01-05;154.14
100948;2024-01-25;300.68
101021;2024-01-05;102.88
100869;2024-01-09;224.67
100932;2024-01-19;262.5
101258;2024-01-21;417.9
100566;2024-01-19;420.69
100967;2024-01-25;353.88
100689;2024-01-04;73.89
101098;2024-01-17;169.33
100995;2024-01-06;434.55
100949;2024-01-04;419.91
101425;2024-01-07;487.11
101445;2024-01-23;452.22
101444;2024-01-16;163.86
101404;2024-01-09;433.96
100640;2024-01-19;334.33
101344;2024-01-09;90.54
100717;2024-01-22;83.9
100748;2024-01-28;50.58
100578;2024-01-17;84.19
101054;2024-01-24;35.91
101290;2024-01-03;443.41
101327;2024-01-16;133.93
100743;2024-01-28;285.45
101389;2024-01-28;115.61
100710;2024-01-03;149.79
100714;2024-01-25;109.93
101038;2024-01-23;452.8
101171;2024-01-23;263.22
100906;2024-01-01;68.87
100658;2024-01-20;309.68
100651;2024-01-26;409.57
101094;2024-01-12;112.88
101186;2024-01-19;317.29
101140;2024-01-28;240.06
101154;2024-01-07;290.82
100581;2024-01-27;43.23
100610;2024-01-04;440.69
100981;2024-01-24;209.5
101466;2024-01-05;371.86
100979;2024-01-09;498.61
100798;2024-01-21;497.98
101228;2024-01-27;276.65
101127;2024-01-17;85.63
101144;2024-01-06;346.01
101093;2024-01-22;345.5
100722;2024-01-20;495.92
100938;2024-01-29;165.23
101059;2024-01-08;325.12
100626;2024-01-12;403.46
101280;2024-01-16;370.74
101240;2024-01-09;79.44
101183;2024-01-23;241.25
100928;2024-01-30;338.17
101314;2024-01-23;364.53
100723;2024-01-05;432.59
100968;2024-01-01;40.15
101264;2024-01-26;197.2
100577;2024-01-25;174.02
100520;2024-01-23;447.62
101397;2024-01-20;148.69
101040;2024-01-18;346.21
100778;2024-01-28;135.03
101460;2024-01-26;165.79
100918;2024-01-25;11.89
100590;2024-01-10;403.98
101471;2024-01-13;381.8
100541;2024-01-03;280.86
100682;2024-01-17;358.59
100899;2024-01-04;427.27
101331;2024-01-28;202.3
100998;2024-01-05;297.4
100518;2024-01-13;285.36
100545;2024-01-23;225.51
100614;2024-01-01;86.78
100632;2024-01-11;356.46
100986;2024-01-26;41.92
101164;2024-01-28;133.4
100668;2024-01-27;258.95
101447;2024-01-18;298.69
100926;2024-01-07;161.9
101372;2024-01-10;93.56
101018;2024-01-25;289.41
101187;2024-01-27;164.75
101092;2024-01-10;312.93
101078;2024-01-13;26.79
101057;2024-01-01;112.37
101356;2024-01-08;392.76
100911;2024-01-13;375.31
101053;2024-01-06;162.27
101203;2024-01-18;254.63
100630;2024-01-13;446.95
100709;2024-01-25;302.07
101082;2024-01-12;270.69
100582;2024-01-10;266.63
100623;2024-01-20;69.76
101299;2024-01-09;333.64
101220;2024-01-20;306.15
101173;2024-01-26;250.9
100883;2024-01-17;122.87
101451;2024-01-25;484.27
100882;2024-01-29;196.98
100759;2024-01-30;173.76
101248;2024-01-07;87.92
100940;2024-01-21;469.37
100504;2024-01-02;143.62
100699;2024-01-24;437.94
101432;2024-01-16;373.8
101023;2024-01-05;55.93
101353;2024-01-26;190.55
101349;2024-01-07;213.89
100879;2024-01-25;354.08
100896;2024-01-10;177.8
101022;2024-01-23;437.04
100666;2024-01-06;311.23
100846;2024-01-17;196.32
100805;2024-01-05;290.07
100889;2024-01-17;384.71
101278;2024-01-12;412.45
101027;2024-01-04;141.92
101046;2024-01-19;306.6
101075;2024-01-11;55.8
100993;2024-01-01;180.33
100878;2024-01-23;435.23
101300;2024-01-21;232.58
100957;2024-01-29;436.27
100547;2024-01-27;39.09
100506;2024-01-19;100.42
100580;2024-01-13;481.32
100871;2024-01-26;138.36
100854;2024-01-14;237.99
101227;2024-01-16;341.03
101099;2024-01-07;137.76
101292;2024-01-18;255.68
100852;2024-01-21;120.67
101469;2024-01-04;454.93
101050;2024-01-24;323.88
101459;2024-01-27;108.56
101400;2024-01-16;263.33
101019;2024-01-29;129.43
101497;2024-01-30;357.82
101010;2024-01-01;238.0
100824;2024-01-28;310.4
101499;2024-01-23;478.73
101271;2024-01-13;342.8
101435;2024-01-28;46.78
100974;2024-01-19;37.8
100799;2024-01-20;243.09
101347;2024-01-27;55.89
101199;2024-01-19;403.04
100704;2024-01-29;38.85
101408;2024-01-24;110.1
101193;2024-01-08;451.71
101493;2024-01-08;82.88
101055;2024-01-04;72.04
101369;2024-01-28;434.12
101373;2024-01-29;401.52
101033;2024-01-18;15.97
100766;2024-01-28;82.4
101481;2024-01-24;119.18
100660;2024-01-11;149.43
100553;2024-01-09;65.3
100569;2024-01-18;20.55
100829;2024-01-11;299.45
100817;2024-01-22;495.11
101017;2024-01-09;371.86
101354;2024-01-10;457.18
101448;2024-01-16;29.13
101132;2024-01-13;18.36
101144;2024-01-20;174.95
101203;2024-01-25;438.82
100961;2024-01-17;277.34
100962;2024-01-16;194.64
100798;2024-01-06;171.5
101325;2024-01-27;348.13
101222;2024-01-05;66.57
101495;2024-01-09;288.95
100765;2024-01-26;233.6
101252;2024-01-10;371.82
101487;2024-01-25;95.86
101379;2024-01-14;141.35
101070;2024-01-05;450.67
101477;2024-01-28;362.99
101253;2024-01-08;134.4
100983;2024-01-01;74.82
100953;2024-01-07;130.48
101008;2024-01-13;459.99
101422;2024-01-20;311.25
100840;2024-01-21;140.29
101098;2024-01-15;486.91
100917;2024-01-12;169.59
100726;2024-01-24;340.37
101349;2024-01-13;218.58
100515;2024-01-04;382.62
101201;2024-01-04;182.21
100851;2024-01-05;251.42
100761;2024-01-23;471.23
101110;2024-01-02;327.04
101190;2024-01-15;52.92
100649;2024-01-09;472.07
101083;2024-01-30;323.62
100523;2024-01-18;184.39
101219;2024-01-11;394.42
100928;2024-01-24;498.78
101087;2024-01-03;212.28
101399;2024-01-27;30.47
100948;2024-01-10;126.83
100827;2024-01-03;90.67
101147;2024-01-02;316.45
101214;2024-01-24;407.08
100629;2024-01-29;329.96
101260;2024-01-05;239.92
101385;2024-01-27;494.61
101414;2024-01-16;182.1
101458;2024-01-12;91.05
100956;2024-01-02;224.93
101457;2024-01-03;281.1
101335;2024-01-05;83.5
